plot	X	Y	Mitigada2	Mitigada3	Mitigada4	Water2	Water3	Water4
80941	386911	4637753	90.87	89.26	104.72	0.3254	0.0551	0.1029
80942	387946	4637754	22.71	23.13	26.6	0.3397	0.1953	0.08
80945	391985	4637776	59.14	71.78	63.76	0.1828	0.0301	0.1386
80946	392929	4637819	89.77	97.51	101.64	0.2108	0.0397	0.1069
80949	395896	4637769	62.99	59.11	66.91	0.2036	0.1714	0.1309
80953	400900	4637784	33.07	11.92	25.27	0.2526	0.62	0.4223
80955	386896	4636741	45.53	44.31	55.26	0.3334	0.0589	0.0493
80958	389909	4636769	51.2	47.34	55.32	0.2549	0.0821	0.0884
80960	391976	4636744	102.63	89.35	108.26	0.1746	0.257	0.1444
80961	394924	4636850	105.5	134.98	150.62	0.3162	0.082	0.1072
80963	396981	4636839	19.1	22.52	23.82	0.2751	0.0965	0.1566
80967	386883	4635838	27.3	28.34	36.89	0.5048	0.3053	0.1528
80968	388933	4635808	46.54	33.08	34.93	0.1627	0.2845	0.2848
80969	389879	4635789	152.94	176.24	167.22	0.1876	0.0396	0.1215
80970	390853	4635788	94.5	99.05	105.79	0.078	0.0634	0.0913
80973	395939	4635786	61.24	78.94	86.57	0.277	0.1297	0.1425
80976	399835	4635745	17.74	10.93	21.7	0.4828	0.5975	0.4074
80977	388930	4634829	18.88	17.6	21.17	0.2355	0.0953	0.169
80982	395934	4634834	37.38	46.27	53.43	0.1978	0.0591	0.0984
80983	396930	4634815	58.98	69.32	78.27	0.2412	0.2206	0.1819
80986	386921	4633793	59.73	64	65.63	0.1878	0.0875	0.1144
80988	390906	4633799	41.69	49.69	55.65	0.2162	0.1072	0.13
80989	391923	4633797	63.36	79.73	88.77	0.2227	0.0397	0.135
80990	392941	4633797	89.3	85.83	102.45	0.2008	0.2282	0.126
80994	400906	4633796	68.86	72.28	118.88	0.2667	0.0896	0.0634
80995	384920	4632755	49.81	50.46	21.63	0.1932	0.1672	0.644
80996	385896	4632793	20.95	13.05	17.93	0.1333	0.3858	0.253
80997	387905	4632798	90.65	104.6	95.87	0.2518	0.174	0.1872
81001	392902	4632782	103.12	104.14	134.96	0.1519	0.044	0.1278
81002	393890	4632788	98.28	80.24	136.32	0.2595	0.3723	0.2212
81003	399905	4632796	58.93	70.98	106.24	0.5309	0.2642	0.2877
81004	400906	4632796	33.47	25.52	49.52	0.1015	0.2945	0.0387
81006	404911	4649791	70.1	29.26	53.21	0.3239	0.5657	0.4874
81007	408801	4649846	42.51	86.38	97.19	0.7642	0.4026	0.4417
81008	409898	4649836	40.21	11.64	33.9	0.498	0.7652	0.569
81011	412922	4649829	19.44	15.05	16.08	0.4092	0.3099	0.4219
81013	425948	4649788	22.44	22.26	28.83	0.5807	0.2967	0.243
81016	428839	4649777	44.43	42.52	50.11	0.5997	0.3376	0.3359
81019	403855	4648808	38.61	37.86	42.9	0.4782	0.2214	0.3888
81022	411886	4648821	124.65	177.85	202.9	0.5414	0.1202	0.0943
81023	412871	4648746	23.96	21.6	30.1	0.5036	0.3277	0.2661
81024	413884	4648757	93.45	34.57	64.98	0.2173	0.5679	0.4251
81026	417871	4648804	22.66	21.43	16.77	0.509	0.2865	0.4611
81027	427877	4648832	44.86	42.82	49.71	0.402	0.0846	0.1164
81029	401848	4647794	67.76	22.87	53.94	0.2677	0.6794	0.4452
81035	411884	4647778	11.74	16.22	20.78	0.7362	0.5212	0.5168
81036	412922	4647771	55.81	42.23	54.39	0.2518	0.1461	0.1861
81039	416929	4647853	13.11	9.22	11.28	0.5468	0.4338	0.3565
81041	420869	4647793	10.35	5.52	18.06	0.7396	0.7131	0.5376
81043	426876	4647806	15.43	6.84	12.1	0.6092	0.7151	0.6274
81044	428941	4647774	56.54	60.47	67.98	0.5	0.092	0.0827
81045	402929	4646837	26.87	16.62	20.14	0.488	0.5671	0.573
81050	412829	4646823	100.32	90.68	123.51	0.3114	0.0521	0.0476
81051	413938	4646852	98.87	77.49	124.7	0.4032	0.3104	0.1116
81054	416959	4646818	40.78	31.18	33.58	0.2565	0.1147	0.0687
81058	402887	4645823	85.79	44.77	82.43	0.4457	0.5593	0.4131
81059	403914	4646772	38.19	26.51	28.83	0.4928	0.5163	0.543
81062	407906	4645807	37.79	31.95	33.71	0.2797	0.2492	0.2239
81063	408929	4645797	141.25	142.23	146.58	0.4751	0.249	0.3051
81066	411870	4645793	40.39	30.88	36.98	0.3044	0.2786	0.2252
81067	412896	4645786	27.14	23.45	27.91	0.2913	0.0718	0.1169
81068	414886	4645810	80.93	57.74	69.22	0.3216	0.2763	0.1119
81073	425912	4645793	18.69	27.82	33.79	0.7499	0.3787	0.4742
81076	401861	4644792	47.99	64.1	55.44	0.3794	0.1126	0.2535
81077	403841	4644774	28.26	44.56	43.64	0.6095	0.4475	0.3367
81081	411868	4644807	51.84	20.23	42.68	0.4567	0.649	0.4897
81083	414890	4644802	44.36	42.64	45.69	0.5191	0.3088	0.211
81093	402932	4643755	46.59	38.55	44.34	0.3011	0.3001	0.3348
81094	403912	4643774	13.92	12.75	3.28	0.4049	0.3047	0.7773
81095	404883	4643741	73.81	58.25	61.62	0.2951	0.2129	0.3285
81099	409896	4643833	58.05	42.4	50.08	0.075	0.171	0.0736
81107	423906	4643787	111.59	105.25	132.22	0.4969	0.0628	0.1044
81110	427893	4643806	73.57	52.12	72.88	0.3616	0.2183	0.0537
81115	408893	4642781	48.22	36.02	38.77	0.272	0.2892	0.2334
81123	417853	4642777	68.55	51.54	48.44	0.1279	0.033	0.0674
81125	425868	4642842	42.6	32.08	51.97	0.5445	0.327	0.1035
81126	426894	4642809	57.33	48.28	57.48	0.37	0.0193	0.0455
81131	405914	4641795	5.85	5	6.18	0.4413	0.3174	0.2867
81135	409881	4641779	124.17	91.89	112.4	0.1346	0.1644	0.0717
81139	415902	4641803	18.38	22.37	18.52	0.5427	0.0663	0.1972
81141	422908	4641819	37.08	33.89	37.97	0.6286	0.5278	0.4364
81142	423882	4641814	37.7	35.64	42.76	0.4849	0.1862	0.1034
81143	424923	4641801	62.75	58.34	72.86	0.4986	0.1496	0.1414
81144	425928	4641776	48.08	32.74	47.4	0.3827	0.2689	0.0819
81146	427908	4641812	163.65	117.01	149.76	0.3286	0.1379	0.0604
81147	401879	4640836	21.47	13.28	17.87	0.3988	0.5128	0.4873
81152	408893	4640801	35.92	34.61	35.67	0.2204	0.0673	0.0593
81154	412958	4640812	17.26	13.78	16.92	0.2158	0.16	0.0981
81158	418891	4640813	77.33	64.91	60.95	0.4398	0.2129	0.1866
81159	421888	4640764	67.41	54.16	62.01	0.3459	0.3269	0.1193
81160	422909	4640768	17.31	13.39	18.23	0.423	0.1151	0.0921
81163	426890	4640827	32.82	23.95	42.57	0.654	0.5098	0.3218
81165	428898	4640798	177.15	149.97	190.26	0.4433	0.0971	0.0694
81166	402855	4639803	40.52	44.98	49.84	0.4427	0.205	0.2512
81168	408902	4639802	15.98	9.56	9.59	0.4031	0.5414	0.5514
81171	414862	4639799	42.2	45.76	48.61	0.4078	0.1998	0.1349
81172	418877	4639799	60.83	51.11	40.94	0.4502	0.2378	0.3642
81176	425918	4639824	93.26	99.94	157.92	0.5952	0.2825	0.0404
81178	428906	4639835	127.73	151.66	183.02	0.6509	0.1685	0.2533
81179	402926	4638779	11.14	6.02	8.44	0.3266	0.5116	0.4054
81183	413873	4638806	18.3	22.27	20.52	0.4562	0.2621	0.2515
81186	417919	4638765	29.07	24.7	37.95	0.364	0.0605	0.0404
81190	423855	4638774	10.27	9.54	9.5	0.4761	0.2589	0.3569
81191	428924	4638718	74.35	71.72	94.23	0.6027	0.3051	0.2732
81192	402972	4637848	78.29	53.29	62.89	0.1258	0.2956	0.2403
81194	409904	4637829	32.8	49.52	51.1	0.5389	0.1742	0.1664
81196	417875	4637754	77.45	54.75	86.83	0.2374	0.1821	0.0486
81198	424933	4637782	41.15	50.22	58.25	0.6618	0.3098	0.3857
81199	426892	4637814	21.37	38.65	39.28	0.792	0.5472	0.5937
81200	428936	4637784	114.16	114.45	124.54	0.4723	0.1139	0.2449
81206	417886	4636785	94.55	83.85	105.17	0.249	0.1604	0.0503
81209	422904	4636792	28.23	33.51	40.32	0.644	0.3842	0.3452
81210	424940	4636795	29.55	28.88	32.21	0.5778	0.331	0.417
81214	403864	4635829	42.63	33.83	37.51	0.3018	0.3695	0.3354
81217	410885	4635736	46.64	48.03	44.12	0.376	0.1493	0.2453
81218	410914	4634768	28.25	30	38.29	0.6573	0.4577	0.4057
81220	412892	4635788	23.15	17.92	19.02	0.4694	0.4326	0.4341
81222	415886	4635740	27.64	26.19	37.14	0.5353	0.2995	0.2102
81225	420921	4635787	52.69	54.37	60.6	0.5293	0.1544	0.1888
81228	424880	4635808	66.53	135.15	156.97	0.7793	0.151	0.2902
81230	428928	4635794	88.88	85.54	101.11	0.5242	0.1368	0.1515
81233	403906	4634796	22.5	18.49	25.89	0.2231	0.2698	0.0734
81235	408897	4634810	99.46	99.98	104.88	0.2162	0.2203	0.0657
81241	419916	4634804	118.06	103.7	142.84	0.4537	0.2325	0.2347
81242	421907	4634829	66.57	53.51	81.41	0.4554	0.1725	0.0763
81243	422889	4634787	85.95	72.61	115.38	0.4543	0.1809	0.0509
81245	424896	4634841	72.1	56.49	75.83	0.4488	0.3628	0.1526
81246	426910	4634773	49.7	53.85	67.9	0.5743	0.0896	0.0771
81248	403904	4633799	88.89	66.79	64.38	0.2059	0.2569	0.4294
81253	410973	4633761	86.87	160.27	207.71	0.7193	0.361	0.2341
81258	420878	4633809	126.71	114.28	135.2	0.5529	0.2355	0.3483
81259	421906	4633796	130.82	102.64	125.33	0.4014	0.1143	0.1881
81260	422906	4633786	143.33	107.15	125.2	0.343	0.224	0.3067
81261	423906	4633796	155.45	130.2	84.54	0.3125	0.025	0.5104
81266	403886	4632816	98.81	117.34	109.52	0.3624	0.3131	0.2989
81267	404906	4632796	11.8	18.46	17.61	0.5651	0.2696	0.3709
81269	410936	4632783	3.84	5.98	0.32	0.7407	0.5444	0.8627
81270	411890	4632790	39.6	37.8	45.24	0.3863	0.0493	0.1608
81274	416903	4632833	5.72	20.47	25.07	0.7959	0.2236	0.1993
81275	417918	4632820	26.31	24.05	31.01	0.2068	0.0277	0.0403
81276	418894	4632789	29.41	80.6	86.84	0.7516	0.0663	0.189
81277	421882	4632828	13.43	40.71	30.71	0.7565	0.1085	0.4323
81278	422910	4632826	84.11	97.34	108.21	0.5407	0.2458	0.1376
81279	426917	4632781	134.94	104.5	133.12	0.5766	0.2051	0.3682
81280	427880	4632841	114.65	98.48	134.49	0.5238	0.1646	0.17
81281	428934	4632857	60.8	73.6	81.19	0.6582	0.3076	0.3826
81290	426911	4631806	38.81	39.18	55.49	0.7976	0.7137	0.6391
81291	427887	4631800	49.35	68.79	86.16	0.7291	0.2876	0.2856
81292	431892	4649815	140.08	109.07	127.94	0.5024	0.2784	0.1963
81293	432910	4649830	174.6	100.24	126.7	0.3751	0.2617	0.3274
81294	444908	4649787	68.92	9.21	22.03	0.2916	0.7433	0.6794
81295	445946	4649822	327.39	161.6	245.89	0.1801	0.0901	0.1245
81296	446904	4649745	119.39	74.8	117.11	0.4131	0.1079	0.1477
81302	445908	4648797	214.39	139.21	209.75	0.4945	0.0585	0.1092
81304	449914	4648822	384.43	189.17	259.3	0.138	0.092	0.243
81308	453919	4648743	184.6	102.93	135.6	0.1978	0.0614	0.0928
81316	446975	4647819	56.8	36.71	58.09	0.3737	0.0568	0.0903
81317	449907	4647795	408.62	252.93	443.76	0.4161	0.12	0.0557
81318	450854	4647856	266.37	152.2	231.78	0.263	0.1133	0.0713
81319	451928	4647801	53.57	33.41	45.62	0.2945	0.1097	0.0637
81323	429903	4646814	93.36	60.25	80.31	0.3732	0.2649	0.116
81324	431924	4646794	156.07	143.54	183.67	0.5723	0.2911	0.1054
81326	443934	4646800	33.22	20.62	1.05	0.782	0.6779	0.8856
81328	446922	4646807	176.77	159.5	293.31	0.6778	0.1689	0.0838
81330	452908	4646793	493.46	217.67	289.7	0.096	0.1113	0.2272
81332	454951	4646825	77.12	96.72	222.7	0.7969	0.4609	0.1102
81335	431911	4645800	16.64	11.34	16.17	0.4921	0.4086	0.1391
81338	434914	4645809	87.37	69.37	82.93	0.4335	0.0523	0.0929
81339	443884	4645804	65.64	42.05	55.41	0.084	0.034	0.0469
81340	444877	4645866	20.46	9.03	27.02	0.6673	0.6399	0.3583
81342	446905	4645789	127.85	78.91	126.59	0.424	0.1827	0.1573
81345	449895	4645744	20.9	19.23	27.39	0.6082	0.0605	0.1982
81350	444907	4644851	190.95	119.75	188.39	0.3216	0.1528	0.1594
81352	446909	4644783	89.15	77.27	121.99	0.5675	0.16	0.1156
81354	449907	4644855	35.1	32.72	45.6	0.5975	0.0897	0.1559
81355	450878	4644825	83.57	47.8	60.79	0.3333	0.19	0.3086
81360	433904	4643792	6.58	6.05	7.48	0.491	0.145	0.08
81361	444907	4643855	46.13	40.34	75.62	0.7139	0.4651	0.4069
81363	446904	4643797	33.73	21.58	31.14	0.3456	0.2026	0.2242
81364	447907	4643795	184.38	110.93	180.29	0.2964	0.1246	0.1126
81366	449905	4643781	68.62	38.3	49.63	0.1443	0.1005	0.1754
81368	451907	4643795	188.97	91.85	180.87	0.5199	0.4306	0.2141
81373	445882	4642822	187.66	124.83	203.68	0.4337	0.1564	0.1664
81374	446915	4642787	100.96	50.71	85.45	0.1815	0.1404	0.0983
81376	448859	4642816	35.33	26.97	35.31	0.5753	0.2017	0.3491
81379	451799	4642759	402.22	182.52	234.29	0.4223	0.2269	0.5048
81380	452977	4642827	73.77	61.08	81.95	0.6121	0.546	0.3386
81381	453954	4642820	127.38	90.79	106.82	0.3018	0.2225	0.2123
81382	454949	4642810	35.7	25.5	22.94	0.2408	0.226	0.3535
81385	430843	4641839	65.26	73.39	66.31	0.6099	0.2346	0.4301
81387	433888	4641788	45.41	67	115.66	0.836	0.6981	0.5655
81391	447930	4641788	153.04	108.75	124.01	0.2283	0.2058	0.1497
81393	450940	4641818	33.77	21.84	27.97	0.3939	0.3806	0.1236
81395	452854	4641741	149.45	140.34	149.56	0.5528	0.2193	0.2127
81396	453913	4641797	73.22	46.94	52.49	0.2438	0.2934	0.1803
81401	445886	4640808	99.53	56.59	85.13	0.3679	0.4733	0.2516
81403	448925	4640803	46.03	28.68	38.76	0.3343	0.3112	0.112
81406	451918	4640767	251.07	164.22	159.14	0.1743	0.1153	0.2511
81407	452931	4640804	392.3	289.79	314.07	0.3592	0.1783	0.2084
81409	454990	4640759	405.86	252.98	290.23	0.2062	0.3219	0.1918
81411	430924	4639792	19.98	9.33	13.25	0.6184	0.5625	0.5576
81412	433871	4639791	79.16	71.35	107.83	0.6287	0.3423	0.1584
81414	444908	4639791	135.66	98.58	119.8	0.3923	0.2486	0.2384
81415	445887	4639807	176.16	138.84	182.76	0.4926	0.481	0.2652
81419	449997	4639791	121.29	77.53	100.22	0.3429	0.4419	0.1411
81422	452932	4639756	159.49	135.78	156.73	0.3829	0.2652	0.0903
81424	455982	4639756	35.86	13.02	6.21	0.8175	0.8577	0.8803
81427	441935	4638808	67.73	47.57	54.95	0.1897	0.1664	0.1811
81429	444896	4638831	98.41	79.11	102.91	0.3616	0.2883	0.0769
81431	446932	4638795	59.17	53.63	64.71	0.5683	0.2627	0.1819
81433	448923	4638787	261.98	183.66	166.77	0.3254	0.1296	0.46
81434	449905	4638760	163.27	126.5	137.92	0.416	0.1064	0.2238
81435	450907	4638795	269.3	185.13	222.18	0.2525	0.328	0.1002
81437	452949	4638786	160.26	164.62	170.57	0.5844	0.2326	0.2447
81439	454910	4638802	120.95	83.78	101.52	0.6714	0.6599	0.547
81441	431857	4637750	162.11	100.99	117.64	0.0884	0.0777	0.1209
81442	432864	4637787	134.55	125.91	167.3	0.5726	0.1502	0.1047
81443	433825	4637755	115.68	128.1	154.58	0.5758	0.1435	0.1091
81445	443886	4637765	76.99	63.07	82.76	0.4318	0.3694	0.0887
81447	445881	4637757	68.4	46.44	56.63	0.247	0.09	0.1784
81449	447907	4637545	244.49	172.98	227.81	0.3955	0.2314	0.1069
81452	429896	4636769	81.67	77.54	97.73	0.4352	0.1263	0.0409
81454	431903	4636772	134.24	109.08	116.56	0.4959	0.1974	0.3588
81457	443882	4636796	73.01	123.16	174.13	0.777	0.414	0.1929
81458	447897	4636803	190.73	131.92	172.38	0.4093	0.3014	0.2455
81461	430914	4635762	242.27	177.88	202.3	0.276	0.1552	0.1253
81462	431931	4635784	226.15	161.36	198.71	0.3047	0.1701	0.0627
81466	443852	4635754	41.95	96.5	148.18	0.8166	0.4359	0.1589
81467	431854	4634793	213	145.94	121.09	0.2069	0.1592	0.4657
81468	432901	4634734	212.83	190.74	215.9	0.466	0.1987	0.1265
81471	443915	4634720	21.51	26.21	47.87	0.7354	0.5574	0.0901
81472	430902	4633778	238.66	161.12	220.93	0.4336	0.2736	0.303
81473	441935	4633775	39.52	38.59	30.44	0.4789	0.3712	0.4922
81475	429907	4632765	88.91	84.21	107.67	0.5643	0.3057	0.1832
81477	432859	4632739	127.81	129.21	177.14	0.5617	0.2584	0.1016
81481	441868	4632779	46.17	34.86	32.47	0.1765	0.2513	0.1808
81483	443869	4632788	95.02	75.04	79.86	0.4213	0.3393	0.291
81484	429917	4631811	11.16	21.56	30.88	0.781	0.2948	0.1528
81491	443857	4631848	174.86	140.93	158.81	0.4612	0.3145	0.2693
81492	444792	4631830	122.68	122.71	166.48	0.6519	0.3521	0.2473
81498	370921	4619786	18.97	21.23	33.83	0.3366	0.184	0.0616
81499	385904	4631822	69.98	52.47	66.56	0.2247	0.3042	0.333
81502	388944	4631781	44.37	32.07	36.12	0.0443	0.0318	0.1717
81503	389899	4631808	26	19.38	29.87	0.3787	0.5102	0.2946
81504	390881	4631833	152.61	140.26	167.5	0.1253	0.1222	0.1909
81505	391909	4631760	56.9	74.39	99.16	0.4444	0.2478	0.2467
81506	392921	4631754	57.37	68.05	84.77	0.2469	0.1014	0.1054
81509	395852	4631830	28.48	59.15	73.77	0.628	0.2179	0.2612
81510	397819	4631757	82.16	61.11	90.59	0.1217	0.2107	0.2118
81512	399904	4631796	27.19	54.69	93.29	0.5936	0.1292	0.0508
81516	387936	4630774	65.25	51.8	64.5	0.1738	0.2856	0.1633
81520	391917	4630840	54.42	46.37	87.45	0.4163	0.4849	0.3617
81524	397884	4630767	38.07	44.2	83.63	0.5056	0.4109	0.1511
81525	400897	4630829	38.58	52.17	72.09	0.2738	0.0878	0.0484
81526	383874	4629761	60.25	23.54	39.14	0.1533	0.6159	0.4981
81527	384901	4629766	31.35	14.32	27	0.318	0.6409	0.4726
81528	385906	4629851	67.28	52.75	42.61	0.2368	0.3767	0.5589
81532	389909	4629809	135.83	134.58	188.96	0.4218	0.1841	0.2507
81533	390906	4629790	70.51	28.52	60.48	0.1604	0.5198	0.369
81534	392903	4629791	4.78	2.97	10.14	0.3824	0.5603	0.0802
81535	395904	4629792	32.07	24.36	51.53	0.1491	0.2428	0.0445
81538	383836	4628716	60.01	48.95	61.7	0.1589	0.252	0.1833
81539	384875	4628742	38.25	43.62	56.75	0.463	0.4045	0.2919
81541	386886	4628731	64.36	55.76	66.02	0.1426	0.249	0.1444
81543	388906	4628796	56.36	35.45	65.73	0.2565	0.4287	0.1577
81545	390906	4628796	84.28	55.7	124.2	0.3193	0.4986	0.0846
81548	394904	4628790	75.46	66.95	100.11	0.1035	0.2741	0.0994
81549	395903	4628786	14.51	6.86	16.11	0.1426	0.5622	0.2116
81551	386906	4627796	75.15	45.6	107.87	0.3722	0.6427	0.1867
81553	388928	4627760	62.2	68.07	76.98	0.2232	0.0409	0.1236
81556	397874	4627793	55.89	66.46	103.79	0.3465	0.1063	0.0547
81558	399826	4627802	31.9	38.38	41.76	0.2511	0.0548	0.1497
81561	386906	4626796	64.18	63.83	119.55	0.5414	0.5575	0.2262
81564	391912	4626826	19.62	43.18	54.53	0.7336	0.4412	0.4052
81565	393919	4626850	13.34	15.62	27.92	0.4094	0.3346	0.0976
81569	375905	4625777	21.51	30.86	35.19	0.3595	0.0089	0.0688
81571	382900	4625769	122.47	137.91	199.91	0.2858	0.0254	0.0389
81572	383906	4625796	48.23	30.44	57.18	0.23	0.521	0.245
81573	384957	4625744	86.8	43.79	102.21	0.1177	0.4988	0.1334
81575	387913	4625779	37.51	40.02	66.57	0.3206	0.3257	0.091
81577	393903	4625790	28.08	25.87	59.16	0.3948	0.408	0.0803
81583	381967	4624769	87.37	108.55	143.01	0.3074	0.1624	0.0388
81585	385906	4624796	5.88	3.44	12.45	0.521	0.6739	0.1624
81588	397906	4624796	47.42	172.53	200.31	0.7448	0.2608	0.2206
81590	399862	4624816	2.72	6.71	18.16	0.7701	0.5236	0.0308
81591	373892	4623776	9.44	9.58	11.59	0.1364	0.0637	0.0244
81593	379906	4623796	101.84	86.29	152.52	0.3295	0.1085	0.0539
81597	391941	4623803	149.1	165.53	210.01	0.35	0.0965	0.0622
81599	394009	4623749	47.7	75.35	87.74	0.5155	0.1397	0.1984
81601	396906	4623796	32.92	42.92	57.8	0.3906	0.2487	0.0621
81604	382931	4622816	11.2	16.58	20.19	0.4286	0.0402	0.0701
81609	394927	4622784	27.36	33.1	33.07	0.4424	0.1392	0.2079
81616	383984	4620796	31.56	32.87	34.83	0.1685	0.0371	0.1004
81617	384924	4620778	55.15	77.95	80.2	0.4176	0.1767	0.1281
81622	382926	4619785	55.46	61.94	91.89	0.3248	0.0686	0.0286
81624	384955	4619815	69.07	83.92	77.45	0.3361	0.0515	0.2561
81625	387925	4619797	56.74	79.29	102.57	0.4856	0.0406	0.0497
81628	391903	4619797	26.64	62.64	77.3	0.7216	0.2658	0.2083
81629	392938	4619812	10.06	10.45	15.26	0.4974	0.346	0.2001
81631	394918	4619788	82.9	84.36	92.33	0.4063	0.2019	0.2178
81637	383906	4618801	86.61	99.84	120.98	0.222	0.1581	0.0414
81638	384901	4618804	37.79	42.73	54.03	0.4726	0.3741	0.2807
81640	387916	4618808	96.41	94.62	157.23	0.5031	0.3026	0.1155
81644	394947	4618820	75.51	52.04	122.29	0.4616	0.4317	0.0581
81645	395865	4618764	29.22	29.21	50.16	0.4526	0.3622	0.0412
81649	381917	4617777	32.59	19.27	32.08	0.5277	0.6216	0.4527
81652	384866	4617837	8.1	7.53	16.11	0.5833	0.4768	0.1045
81655	387906	4617796	32.57	40	91.02	0.6812	0.3771	0.1208
81659	392901	4617789	63.67	93.19	110.91	0.5858	0.054	0.1883
81660	393928	4617782	68.38	59.97	83.4	0.199	0.035	0.0424
81664	397906	4617782	23.6	60.43	82.79	0.7151	0.1907	0.0553
81669	387983	4616757	70.43	80.53	165.1	0.664	0.3274	0.2008
81670	389926	4616764	38.25	49.49	101.11	0.6206	0.4773	0.1127
81672	391964	4616726	76.77	89.11	176.76	0.6436	0.4166	0.0856
81674	394879	4616766	56.21	38.51	77.74	0.3484	0.4102	0.089
81675	395906	4616796	21.47	24.04	46.54	0.5429	0.4619	0.0653
81676	396898	4616790	13.18	15.07	25.69	0.5677	0.4066	0.0767
81677	397949	4616791	11.99	20.45	31.44	0.7174	0.4383	0.1976
81679	377935	4615771	19.04	25.33	54.1	0.622	0.4142	0.0596
81685	387945	4615700	16.27	50.35	59.95	0.7335	0.2147	0.1876
81686	390906	4615796	55.37	89.26	205.4	0.6788	0.4098	0.0927
81692	375906	4614796	17.86	27.51	57.41	0.6265	0.3342	0.0497
81697	382920	4614746	37.38	48.18	66.65	0.5017	0.1656	0.1159
81698	383916	4614788	59.99	49.61	100.93	0.5027	0.3822	0.1446
81699	385928	4614734	61.47	36.17	117.05	0.5267	0.5909	0.0991
81701	390875	4614760	117.35	107.94	193.1	0.4181	0.368	0.1125
81703	392902	4614797	56.03	39.74	76.8	0.2684	0.4014	0.0699
81704	393926	4614801	55.41	56.72	68.68	0.2333	0.179	0.0768
81705	394933	4614761	29.98	27.26	41.52	0.2991	0.3776	0.0648
81708	379953	4613756	13.41	5.54	15.63	0.5102	0.6502	0.3571
81711	383906	4613796	15.84	12.27	58.32	0.7624	0.6816	0.2277
81715	391895	4613807	117.92	87.14	178.79	0.3352	0.4043	0.0909
81716	392920	4613798	23.39	26.1	35.59	0.4123	0.2393	0.1075
81717	393912	4613766	9.9	13.42	18.76	0.545	0.3494	0.0982
81719	399910	4613835	24.88	26.72	41.41	0.3093	0.2621	0.0422
81720	400919	4613756	91.46	95.39	102.36	0.1903	0.2052	0.0627
81724	411947	4631872	67.56	79.34	98.98	0.4092	0.032	0.0721
81730	412906	4630796	46.15	41.27	58.86	0.2782	0.1347	0.0454
81733	417906	4630746	49.22	33.66	53.41	0.4412	0.4635	0.2766
81735	419898	4630836	38.43	37.72	46.35	0.3453	0.0372	0.1191
81736	420944	4630783	34.68	60.43	69.56	0.6513	0.1689	0.217
81738	427906	4630726	217.41	171.09	150.56	0.3893	0.1156	0.4271
81739	428901	4630766	100.33	106.58	121.98	0.7086	0.3882	0.4948
81740	402901	4629843	54.5	63.28	77.36	0.3339	0.279	0.227
81741	404927	4629811	40.24	39.35	50.74	0.1926	0.1479	0.0901
81742	405891	4629794	50.3	72.67	83.45	0.4282	0.1003	0.0528
81748	419921	4629843	39.75	43.95	49.99	0.289	0.0273	0.0678
81756	416885	4628847	41.65	52.92	67.12	0.5628	0.1037	0.1948
81757	418906	4628815	34.36	51.87	49.41	0.6838	0.2307	0.4257
81760	421888	4628831	29.56	51.11	55.05	0.7098	0.3643	0.3989
81763	428882	4628785	81.7	65.89	79.59	0.4731	0.289	0.1154
81765	404962	4627796	45.97	64.02	88.54	0.4443	0.2171	0.0528
