plot	X	Y	ErosIFN2	ErosIFN3	ErosIFN4
171724	501909	4661802	35.58021485	37.79488225	24.60689922
171725	504907	4661831	64.93652781	71.81199733	43.4626379
171727	485894	4660799	10.90146193	12.8062384	15.3445036
171728	488924	4660789	27.61465904	22.24906842	21.12409604
171730	494881	4660825	22.95440909	17.6897574	18.88715926
171733	503931	4660768	53.72230089	30.22466307	13.68930949
171735	511907	4660795	60.43925141	69.74766841	41.52461772
171738	489910	4659821	52.01826215	58.76022743	46.42665067
171741	492907	4659795	20.79927309	22.75735927	21.34825251
171742	495938	4659828	35.39935644	30.43298233	26.41011848
171743	511903	4659761	31.3320497	32.75943362	26.49475334
171744	491888	4658758	47.34092515	41.15380086	40.93922061
171746	490920	4657807	70.78734879	56.46824708	51.28052949
171747	492858	4657791	47.19102712	35.35333434	32.25066464
171750	508911	4657827	51.0666888	65.94437008	44.66041473
171751	484896	4656789	8.738427758	15.36496801	17.33474573
171753	490938	4656805	32.74685778	26.97973152	26.22305121
171757	509896	4656808	20.88608352	18.31750152	9.472220497
171758	485906	4655833	84.79292235	58.68023059	63.80778811
171759	486875	4655759	44.81225493	43.82312802	41.80899741
171762	491924	4655801	0.804156225	0.923053751	1.910081446
171771	486919	4654802	61.63296419	41.05718745	39.76714832
171775	487872	4653791	117.3696462	93.60467009	93.64528557
171781	486904	4651793	107.9283713	68.68432563	63.31881613
171786	491942	4651784	26.97607951	19.66373969	19.04853427
171787	495882	4651802	132.6784411	102.9547443	33.73823846
171788	498934	4651841	54.61329322	33.97582514	40.09558954
171791	487889	4650790	114.9969585	102.5597213	64.0264321
171795	491913	4650770	126.790767	94.65971027	63.34539948
171796	492907	4650795	45.06902821	38.16316259	26.7125913
171798	497882	4650769	56.73127968	71.16448933	53.0407216
171802	487895	4649785	70.39103591	52.48558876	64.43049364
171806	491899	4649781	122.6473107	86.59316371	78.74073894
171807	492862	4649738	27.47512428	25.08188163	15.90674488
171812	500894	4649809	30.4882189	16.07718331	24.83709681
171813	512902	4660811	28.91879774	46.6572748	36.91349774
171818	512906	4656783	25.37630941	28.88067273	25.7487946
171820	512940	4655810	22.17031459	23.95593367	20.03856167
171822	454009	4645794	377.9790027	209.6662831	292.720074
171826	454927	4643839	59.52062979	156.3572981	183.3192136
171830	454890	4637785	28.00172606	24.00588206	42.98676945
171832	444932	4636760	85.50207039	82.62041861	95.4791567
171839	453926	4636775	16.90883917	12.83544842	47.46587421
171840	454931	4636776	176.8281692	109.7982525	148.3362045
171841	455941	4636812	7.649461715	27.38077808	32.85168449
171843	445936	4635730	112.5190462	89.74661227	127.4153404
171845	448025	4635726	39.28666223	34.33273471	35.72623752
171846	448894	4635761	198.5257201	112.7265333	141.8977036
171848	450950	4635804	163.5097503	178.1814688	64.84629063
171850	452942	4635808	339.0611445	211.1243574	206.0471491
171854	444907	4634796	203.1034405	155.2906432	187.6479173
171855	445947	4634719	271.5531529	194.1026499	244.3414653
171858	449962	4634811	192.9950874	140.499868	152.0792908
171859	450938	4634756	205.5284051	155.8913281	182.9249456
171862	453914	4634772	220.0192069	192.3383963	229.1002788
171867	446951	4633787	101.0656142	91.63261695	98.22446484
171869	448927	4633787	10.30714388	7.219619316	70.88227949
171871	450941	4633808	47.19838229	34.60185058	34.75909587
171873	453019	4633812	120.2059661	87.80277545	102.1883871
171875	454964	4633810	136.0586889	110.336932	123.5853016
171876	455909	4633823	105.1895534	87.15763652	104.5376001
171880	447918	4632798	149.9371916	99.24191328	119.7559391
171882	451882	4632824	133.6622332	135.722705	173.4321733
171883	452962	4632824	169.8437513	128.3153983	140.6138333
171889	448978	4631828	174.8262316	219.0142857	281.9880768
171890	450903	4631786	51.99045086	37.5285666	84.64555549
171893	453982	4631850	104.9124698	81.59916436	95.58017446
171895	457958	4649801	52.25189716	22.42181476	27.46531384
171898	462882	4649741	405.2829128	258.6592668	276.6087575
171901	465832	4649812	423.8767625	339.7920096	347.1075229
171902	466849	4649835	176.819536	206.810668	196.1219725
171904	469921	4649753	58.95376534	38.04754236	37.31073524
171905	470904	4649795	44.87762388	24.83828504	32.69568267
171907	473913	4649758	16.9175228	23.32226898	17.78565359
171908	474867	4649787	76.11632729	80.31731298	79.43121376
171909	475971	4649735	240.8222691	151.1602324	173.8862506
171912	457887	4648776	585.3894949	381.8712799	511.9528891
171916	463893	4648791	581.0589738	309.2193998	224.5188792
171917	464841	4648700	397.18933	239.6802919	256.5724663
171921	469864	4648771	56.75869325	35.13785652	37.04321312
171922	470883	4648791	217.3770354	127.9986086	153.3430299
171928	477907	4648802	180.476586	111.4292879	136.639865
171929	457896	4647915	357.7241409	138.9261504	285.4285816
171933	463906	4647741	360.9631332	218.8533255	237.4959281
171935	465920	4647836	355.5295983	235.9916037	247.0617183
171938	470855	4647806	55.40693419	35.04697175	40.36828798
171940	472877	4647834	269.0636355	167.9136953	185.0450719
171942	476894	4647789	272.644018	148.2683642	152.7165766
171944	460902	4646775	629.3607476	363.3074063	403.2145521
171949	465849	4646780	431.6893302	258.8860364	251.946167
171950	466915	4646788	204.8980751	235.5993766	187.3717221
171953	471884	4646832	31.83648841	19.01078847	21.59177237
171956	458914	4645784	253.9791393	183.2404073	192.2336018
171960	462903	4645785	395.1309996	145.9959263	342.7723777
171961	463937	4645875	424.5620632	295.3172911	304.540894
171963	465936	4645828	441.9129602	288.4650594	321.5831165
171965	467937	4645784	165.6075942	59.0121214	63.45453848
171968	474938	4645806	29.72060706	24.26205336	17.77382175
171970	476927	4645715	151.4086831	82.51296225	87.76588612
171972	457886	4644805	436.1883111	302.7992278	312.5824364
171973	458907	4644775	525.5814526	146.0123156	328.5382064
171977	463903	4644849	167.7801785	109.966371	105.8713941
171981	467907	4644771	486.4928124	292.3973351	309.4476404
171982	474865	4644773	87.93242365	49.65910154	50.85335149
171983	475947	4644823	75.89861753	55.13162529	54.11567481
171985	477893	4644840	153.8065924	85.34666005	92.71812983
171989	457872	4643805	319.9538045	307.3982381	345.0637575
171991	459922	4643806	144.5998549	126.3701378	142.1765601
171992	460853	4643798	529.1004678	380.5359506	421.4768738
171994	463836	4643803	384.5912037	225.0381926	265.855691
171997	466962	4643755	220.2483725	151.6108001	136.8700555
172001	471941	4643835	31.64860351	26.23622002	30.25212258
172002	475891	4643780	6.484986289	41.3194182	52.99845758
172005	478920	4643819	153.2247126	76.59159318	64.46841883
172009	458911	4642786	205.1176026	154.0188035	125.3091273
172010	459884	4642759	93.63544139	65.78430987	72.75995413
172011	460915	4642810	537.9102253	359.6451678	374.4702292
172012	461946	4642838	443.7924444	300.1074458	340.5073435
172016	465981	4642807	449.4610763	243.9898057	369.0601444
172021	470919	4642779	50.33747418	33.25205402	36.38549793
172022	474876	4642803	82.43813667	53.62476622	55.96783518
172024	476922	4642799	38.48114659	22.23814314	21.91325165
172027	480887	4642800	88.6913561	59.06253367	62.34162279
172028	457976	4641859	304.1854553	193.3984776	177.4053316
172031	460921	4641761	454.3278439	345.8053643	278.8906307
172032	461896	4641785	453.0675908	304.5277698	377.0748996
172037	466915	4641811	397.0569927	261.2269742	300.7797738
172042	476907	4641795	8.191656752	8.135669893	10.24668575
172043	477939	4641799	121.5465142	70.13743026	90.95383059
172048	460868	4640772	232.198552	211.026059	213.7921478
172049	461856	4640830	347.5767861	299.2123057	295.5148619
172052	464923	4640843	363.0351846	249.7517124	269.292533
172054	466878	4640776	164.5034074	159.0518918	183.243334
172058	472927	4640786	18.46459876	13.89194035	17.55433528
172059	473941	4640770	29.90432215	15.14062158	23.56237175
172060	474931	4640801	17.67400016	14.94738625	15.97296993
172065	458907	4639795	189.6295993	100.6814509	146.5116418
172067	460869	4639846	11.35873747	100.9820918	103.1243413
172074	467899	4639775	224.5802797	176.8126672	116.4741596
172075	469932	4639813	385.6598949	122.1420579	198.643531
172078	456891	4638769	286.1713923	158.7906153	225.9600727
172079	457937	4638732	198.9708111	144.3785633	154.558476
172081	459903	4638793	108.760086	79.03832062	70.58135441
172083	461917	4638763	58.43058953	18.92483369	15.12493853
172084	462926	4638792	134.2655107	99.71939512	90.0300285
172087	465914	4638778	179.473128	88.63096488	162.3117296
172088	466925	4638820	237.443801	273.3524433	302.7036559
172092	472932	4638800	74.75264222	41.38441862	42.12650171
172093	473887	4638794	55.62843522	34.42725679	28.98507863
172094	475935	4638817	24.59987534	18.33100447	20.1274807
172095	476931	4638815	36.73040054	25.86396927	27.06066479
172097	457009	4637733	148.6347507	112.4132625	104.1786013
172101	461918	4637763	245.8945494	184.1091044	195.2714101
172102	462955	4637812	369.2650361	239.3947689	179.0920835
172103	463900	4637782	315.537205	187.2233004	230.2775914
172104	464894	4637823	83.9390079	58.85401571	72.86674881
172107	467898	4637789	132.8942726	67.63564804	74.43364774
172110	471896	4637810	20.51468791	20.44042042	21.87648164
172113	456891	4636778	159.6589163	133.5321741	158.6272196
172117	463929	4636867	397.3935997	256.5463548	282.4173652
172121	467949	4636793	173.4945041	108.7700135	99.45771671
172122	468899	4636810	229.4879025	86.43941969	105.5168112
172125	472912	4636781	30.70385912	18.03792767	18.53921032
172126	474918	4636772	8.143440701	10.34215185	11.16315901
172127	476924	4636777	20.62893039	17.88849243	21.26335017
172132	462923	4635791	138.9861808	72.10248824	29.83460185
172133	463966	4635766	400.0135438	280.7179373	210.3697881
172138	473931	4635857	16.06892381	16.4378119	11.62807026
172140	476908	4635794	20.30874641	18.47752794	15.61240902
172146	460907	4634795	151.0668926	113.052667	88.12685514
172149	463979	4634776	13.29180166	133.0932217	107.4219511
172151	466787	4634907	19.81712844	7.132453448	6.522425678
172153	468913	4634768	204.0563947	115.6242431	97.51302949
172154	469868	4634772	156.9812339	87.71580052	95.0945832
172158	478921	4634802	5.71484754	14.61875364	9.567488063
172161	459864	4633769	48.17120899	39.1327776	57.04295291
172163	461910	4633819	172.2814716	174.3533981	153.1618469
172164	462937	4633747	377.5832527	238.3331886	221.9398153
172165	463897	4633805	173.2778496	124.2662248	87.59800594
172169	467888	4633789	116.3547524	107.9771801	114.9972478
172170	468917	4633803	319.6677548	146.2521061	167.4560221
172172	470903	4633790	73.51552326	62.83104502	99.70003541
172174	474907	4633831	15.35205399	15.15766696	17.96795477
172176	478909	4633837	4.301595627	25.91770711	28.37564348
172178	481912	4633757	10.46524578	12.82739486	10.6129806
172184	462893	4632783	6.708481094	45.79616153	86.35261436
172185	463893	4632717	300.7852095	181.4036373	187.551074
172186	464897	4632727	274.5168489	165.370163	170.9331681
172189	467909	4632802	56.57897387	24.22655272	24.84422897
172192	470953	4632732	55.64267407	37.91605027	49.10307096
172194	475906	4632781	27.55801311	21.38605443	24.87667913
172196	477897	4632785	17.97295005	19.44122248	19.36493213
172200	482911	4632767	15.32597923	9.607136273	10.03098529
172201	459865	4631672	157.9703823	109.9824552	105.539131
172202	460887	4631713	94.53837613	108.1000191	98.5271895
172204	462868	4631776	90.05089809	29.00417922	63.33537899
172206	464933	4631796	123.9520446	65.80970163	74.50872457
172211	469928	4631788	185.0816219	88.87179565	90.21155008
172216	475899	4631753	0.538573658	1.149802752	0.201608534
172219	479911	4631796	20.76448625	17.19720844	11.28791904
172220	480917	4631789	20.727312	11.88079231	9.195972291
172222	489888	4648820	99.88341925	116.3604196	125.8204886
172226	493898	4648762	88.00491493	66.3353642	51.17400544
172228	498933	4648763	34.57832636	27.55415237	28.38720642
172230	487916	4647776	119.5409836	93.11759706	84.38588566
172231	488901	4647752	207.0650064	148.5304437	135.4996926
172233	490856	4647774	7.221427278	29.29306374	30.36073372
172235	493939	4647813	105.5915621	82.72911838	65.98071652
172236	494918	4647799	146.4226479	103.4940105	77.60567618
172240	487906	4646810	53.2285519	28.56769831	37.62362924
172242	489916	4646787	41.93801208	67.16855805	31.34307267
172243	490857	4646800	230.675048	135.8010199	111.7916401
172246	493910	4646787	261.7649453	194.9768487	121.4819426
172247	494925	4646811	185.2093625	117.9738871	90.22643439
172248	495894	4646781	22.02413916	20.19350444	15.81484094
172249	496920	4646800	35.33618254	26.55017466	21.91650351
172251	487885	4645803	34.65457511	35.20014167	50.77370299
172253	489920	4645801	69.58766333	25.66761636	38.02266979
172255	491863	4645799	37.37563338	22.66428491	12.55710112
172258	494903	4645840	243.9937583	183.0938248	135.4346086
172260	496927	4645782	26.67039517	18.70726193	15.45015391
172261	501947	4645789	11.79723453	8.714322195	9.036207655
172265	487910	4644783	86.34884422	52.62299433	59.40973241
172266	488918	4644815	80.27828693	32.41390415	34.27064515
172267	489911	4644817	9.738999974	4.230725988	5.948131989
172270	495930	4644792	114.3730961	66.69642474	69.44163688
172272	499899	4644801	93.00468168	54.47695634	52.99903452
172275	488851	4643765	114.4080535	67.77773515	66.70281496
172278	491901	4643800	127.8265068	63.59838079	53.24577929
172282	495908	4643772	71.11790116	50.6312878	18.57330128
172283	496866	4643801	46.54269833	35.7241089	23.05301075
172285	498884	4643780	79.13182612	61.1809445	53.87903354
172288	511957	4643783	32.26343852	26.10466766	25.3427234
172290	488829	4642764	23.59945766	19.36622835	19.79558874
172291	489845	4642758	78.18870778	51.08923786	46.27526274
172293	491868	4642758	87.03346696	25.39825559	52.37484868
172296	494906	4642794	90.88292149	81.99785917	47.96117592
172299	497888	4642779	32.72126526	16.84295003	17.28016681
172301	499925	4642800	14.85820289	17.54511512	14.45203552
172302	503914	4642802	61.82440996	45.28799525	41.61848271
172305	507924	4642754	50.26274647	33.71244639	24.37662159
172307	509917	4642799	57.19694664	41.02185684	46.41230944
172309	487919	4641781	72.56626233	44.93539172	44.13712899
172310	488860	4641764	65.81405157	37.74043183	39.35744856
172314	494788	4641911	76.4533192	54.65014257	45.3852864
172315	495902	4641796	131.3727059	97.18779888	65.39703699
172320	500911	4641783	138.1092283	95.20467993	79.77190415
172321	501899	4641786	62.89930425	43.98992503	36.21114906
172323	503959	4641768	28.19768066	21.59613667	19.26482083
172326	506938	4641778	170.0545476	129.0141318	60.8236002
172329	509913	4641796	16.29865093	12.88788142	9.874382515
172332	491831	4640795	130.9398368	120.1707534	94.29366455
172335	494921	4640821	270.2911867	193.4428823	146.9885641
172337	496921	4640795	124.2098723	105.9717938	56.72472979
172340	499908	4640786	43.01960042	22.82203678	18.12909215
172341	500893	4640771	64.35872437	50.11782643	22.68805228
172343	503961	4640828	64.81692933	77.08768919	30.17052732
172344	504951	4640826	12.8746169	27.43349259	18.52765097
172347	507874	4640818	60.68765098	44.6633519	31.74735773
172350	510889	4640794	32.37150897	22.75587751	16.30833894
172353	489933	4639782	89.57055023	48.98796635	48.47823052
172355	491884	4639760	214.9493654	139.5562135	113.9509614
172356	492906	4639778	200.164358	157.2173062	112.9247323
172358	494907	4639795	106.0852317	120.2913585	94.34696131
172360	496887	4639794	115.0057596	92.98732279	60.20659616
172361	497885	4639781	321.0972648	254.9706081	152.1797632
172364	500895	4639774	77.31024127	48.06026047	28.75308352
172367	503937	4639801	166.779596	122.5656372	84.76292082
172368	504945	4639788	90.77738181	68.31882167	44.01805444
172370	510924	4639739	52.44646296	41.67119586	33.63106271
172371	489924	4638688	48.30049415	36.69616414	36.99997172
172373	491883	4638782	21.38863689	23.15009265	17.90147945
172379	498886	4638740	56.58830291	44.13252795	21.66215002
172380	499887	4638808	344.2493703	292.3935264	198.2132281
172384	503925	4638779	104.9194691	76.20694596	49.04934957
172386	505925	4638779	12.29624744	12.0473753	7.596785259
172389	509899	4638871	75.10316101	51.21167849	34.44270568
172390	510870	4638755	81.74526653	56.19730383	48.36576279
172393	493905	4637736	81.17458728	70.77076091	45.02435604
172395	495971	4637758	121.3252224	107.0577466	82.95419673
172396	496926	4637772	372.8885799	312.9946385	216.3809674
172398	498946	4637776	280.6514826	269.2103158	155.6374675
172399	500869	4637771	267.4699805	247.8409704	156.769781
172403	504915	4637799	109.0151475	87.60547253	64.17857326
172404	505890	4637791	165.7864939	127.6133361	110.6798188
172407	508897	4637784	109.0413136	78.41505377	25.36855966
172408	509935	4637833	99.07011794	69.26993665	47.92250872
172409	510909	4637803	60.40158079	76.71246568	48.22432931
172410	490903	4636798	49.12523085	36.89136775	31.07711433
172413	493918	4636777	127.9765061	65.07199559	69.04563065
172417	497877	4636773	263.6699263	219.4987872	127.5208032
172418	498909	4636769	177.8841781	150.4239594	50.08532287
172419	500948	4636805	171.321198	162.6852456	89.22521349
172424	505906	4636760	114.8311883	96.86118629	70.62217652
172425	506907	4636780	132.7444946	92.21670798	78.15612738
172431	495906	4635769	104.4461845	74.41597694	60.95745586
172432	496852	4635769	123.5416254	97.34732653	60.35051979
172434	498895	4635776	136.6486335	126.3629154	61.59764239
172437	501909	4635816	66.01406352	52.01283168	32.53538541
172441	507904	4635789	98.41014274	101.9953981	53.63943298
172445	490889	4634790	19.93559334	13.19571496	11.90806876
172447	493951	4634802	44.52212827	28.49522715	24.31900964
172450	500885	4634809	153.217466	105.4556034	71.0906836
172452	503946	4634816	61.24728005	42.99290666	25.07827724
172453	504920	4634740	115.6898917	100.0425446	69.41770731
172454	507902	4634795	145.3944329	113.6911682	71.50406356
172459	493891	4633766	22.00036374	16.49204739	10.73373634
172460	494878	4633784	17.70355676	12.25023182	8.446613367
172464	499911	4633773	96.08941885	106.8289138	37.76291507
172465	500878	4633757	54.95136971	35.03718625	28.76939386
172470	486908	4632721	26.50218609	24.55102358	21.98253957
172471	492869	4632818	15.38117077	17.38052495	14.12292115
172476	501944	4632785	89.78257304	52.61461861	43.69641199
172481	496874	4631776	125.2659504	87.40216688	69.73242692
172484	501906	4631796	117.8434498	143.7569095	67.54609368
172486	503936	4631784	77.02619359	106.9487849	56.79869388
172487	504949	4631779	108.6708398	105.8399317	92.43124687
172502	512929	4643813	8.124293573	9.752124096	10.41178105
172508	515903	4640784	51.43036804	34.02805961	56.93623049
172511	512874	4638780	92.24880219	74.71187551	69.79939472
172515	512894	4635757	68.26682341	44.2347045	41.89512448
172519	445907	4630795	363.8294457	237.758825	368.8849586
172520	446979	4630769	411.3906438	258.746522	340.6608403
172522	448905	4630786	419.1694637	208.6377128	331.0002989
172524	450955	4630790	45.46230384	65.0564112	97.73064397
172527	453957	4630849	366.6397169	264.6873536	184.4264981
172529	445902	4629790	250.4867792	196.3721207	232.7441744
172534	452931	4629802	180.3741994	135.4784558	167.4849466
172536	454937	4629727	81.37308849	71.52197772	68.54061462
172537	455911	4629797	170.8933618	125.3754612	131.0671035
172541	453926	4628792	191.6536308	147.736461	175.0803005
172542	454886	4628787	327.8960394	186.5099957	200.054269
172543	455933	4628786	342.8306457	258.6082875	279.8341213
172549	455924	4626817	292.1174198	177.3670113	208.7275343
172555	462956	4630850	108.5436639	141.8828072	138.7492393
172559	466890	4630795	89.409467	65.2201633	53.8557488
172560	467912	4630844	58.9021151	38.15520492	27.9717789
172561	468920	4630856	257.3181696	102.3141497	163.0582843
172567	456876	4629841	28.58000696	25.14862929	23.97473849
172572	463912	4629766	157.6207424	100.2151465	104.2335662
172573	464862	4629765	68.51382879	29.07184775	44.68202081
172576	467954	4629837	102.2101932	123.0066059	118.8681426
172580	473967	4629790	33.95899741	20.62876657	35.80803505
172582	482000	4629786	20.93080479	17.87505259	15.19799001
172587	459904	4628830	119.5329582	99.85421543	92.16120682
172589	463924	4628799	125.8530034	76.92383884	77.83070768
172592	466930	4628836	145.2489379	123.5319571	76.96216796
172594	468950	4628871	123.8887945	73.66473849	67.79242208
172596	480980	4628816	31.95228129	19.78065818	14.40656926
172598	482960	4628752	30.82521735	21.92166351	21.60023589
172599	483969	4628713	33.89187355	20.79501851	22.29384281
172602	458916	4627842	248.7795548	138.32304	106.254116
172606	464956	4627825	93.17933147	73.41279006	72.27791573
172608	466913	4627782	54.06678003	1.058810379	21.11241684
172611	470952	4627806	6.802764228	9.514102933	13.05463513
172612	471957	4627797	13.50360557	20.09200125	27.71148141
172618	458000	4626706	138.4903385	83.22821227	99.23383874
172619	458879	4626797	195.8527835	133.8499591	143.9278634
172624	465872	4626810	491.902849	368.1503362	312.4816934
172625	466904	4626830	33.62205241	12.67049366	11.55506074
172627	470885	4626774	16.75753497	26.23250347	34.79813829
172628	471878	4626867	46.41134408	19.36388837	44.08781599
172629	472916	4626813	16.72574466	7.77134814	12.45270112
172633	456955	4625794	325.685915	215.1593141	244.2661811
172634	458952	4625796	233.0153003	163.984861	153.7012199
172635	459975	4625776	129.7451446	110.2873222	120.5810948
172637	461946	4625846	606.6338489	397.6433879	414.6530377
172638	462879	4625808	119.1037123	79.35071272	55.28202515
172639	463906	4625841	101.1072236	55.84318159	55.38336915
172643	467922	4625830	159.8400149	70.48413863	86.14345949
172646	471894	4625872	51.86186861	41.49562821	41.39419491
172647	472910	4625798	29.38565182	32.52006637	31.22740216
172649	457914	4624815	426.2571915	280.1408891	290.0469743
172651	459877	4624848	105.5082661	77.12255573	76.07431624
172655	464903	4624797	232.7873706	99.58014071	91.56468576
172661	470902	4624820	135.6183041	82.93321418	80.08428654
172662	471908	4624821	131.6756414	90.3540841	95.59041469
172663	473935	4624833	51.29055127	43.06683471	50.93416671
172666	460931	4623768	44.54683032	32.08930473	53.37834082
172668	462881	4623764	29.89875264	22.47654573	23.14641053
172673	467946	4623782	169.2764429	86.87403917	73.34863275
172678	481943	4623779	23.57162738	13.83019107	12.04124288
172679	482927	4623792	21.59149654	28.87564902	16.78590198
172682	463955	4622820	106.9262803	76.03812923	43.55282848
172688	470910	4622764	66.65988461	57.78173323	48.37674632
172691	473927	4622832	33.26047665	16.61742239	15.59253371
172692	474908	4622764	140.4172471	109.758756	64.55968713
172693	476935	4622794	121.1575463	66.16680368	51.76374904
172696	460907	4621780	70.82156307	32.59708683	37.81678123
172698	464913	4621783	170.8565464	124.5193939	70.08492182
172701	473895	4621802	91.87758802	40.71484185	38.88611205
172704	479959	4621780	50.37766425	35.37531459	32.56897456
172705	480967	4621724	28.94270999	17.73227369	7.707162038
172713	478898	4620741	39.69662767	22.92169776	25.23486771
172715	480885	4620743	164.8900061	95.80526988	60.55939303
172720	480947	4618803	176.5986136	105.9951623	79.87974939
172721	481994	4618797	218.7970039	134.1683797	94.39005822
172723	480922	4617726	44.50900727	33.7991544	27.67482823
172724	481906	4617799	74.93087931	44.88223596	35.3897561
172725	482955	4617699	55.66993044	34.20926355	4.927516084
172726	483979	4617702	108.9905128	80.73800704	64.55629755
172728	482992	4616768	67.39040735	44.50383384	38.39321314
172729	483977	4616760	64.94260133	41.34300192	26.007848
172733	493924	4630791	45.83187232	40.62183919	40.33071698
172735	495931	4630775	41.27068298	27.5289299	7.119783448
172737	497907	4630786	83.77117863	70.41506253	50.17413573
172743	485920	4629741	24.7047558	22.04945372	15.92006638
172744	486943	4629754	8.053928578	9.306138521	7.477840305
172747	492945	4629818	21.69784634	38.17581609	32.81505082
172749	494920	4629783	22.20798858	18.14280994	12.87628128
172750	495943	4629747	78.61613461	49.59306152	20.74509724
172755	484918	4628773	25.49764559	14.03945419	15.66483674
172762	496126	4628733	154.2305695	115.8097673	45.26220015
172763	496943	4628793	83.05844081	50.9748018	20.8065324
172766	486907	4627800	16.95189441	12.60323874	8.889939345
172768	489904	4627756	35.99305223	30.33928428	33.71035369
172769	490879	4627756	43.37958793	30.6578791	19.11640358
172773	495900	4627818	94.05424321	66.34542837	20.63502869
172777	500907	4627719	66.02040087	52.77393975	43.01746061
172782	485950	4626853	167.2777312	106.3660015	84.30599024
172783	486936	4626867	142.1823532	86.12848089	68.1992699
172784	487938	4626789	149.1656924	84.05480317	77.14478035
172785	488908	4626814	101.6199689	68.84616101	64.6566783
172786	489915	4626790	88.59885361	50.70360892	46.83820022
172788	491915	4626737	24.50301888	17.98580009	15.40394739
172791	495869	4626769	182.168381	142.5966365	71.82942693
172792	496857	4626738	90.30114565	66.65918653	34.69264553
172793	497917	4626780	199.1225343	28.32944304	93.61345205
172794	498893	4626757	157.5009256	109.6770498	82.64971644
172799	486898	4625778	71.38021994	51.65765149	35.6061879
172800	487876	4625783	175.6369492	128.0945846	82.44228957
172801	488922	4625766	18.69767154	7.819685892	11.27082305
172805	492918	4625782	110.4956626	92.60563456	66.24239801
172808	495906	4625785	84.64115853	61.81094547	39.03467585
172811	498872	4625788	213.6720322	164.4339431	136.029145
172814	484911	4624799	30.75952911	19.09827251	12.24280831
172816	486936	4624756	168.6232911	131.0043217	83.55788635
172817	487923	4624763	199.5839777	145.761357	134.3507922
172818	488938	4624802	110.6441051	71.82221323	58.32999014
172824	495952	4624778	297.8599114	185.8398303	156.1831732
172831	484925	4623800	45.67869801	27.01235207	23.16157903
172832	485929	4623828	118.7199235	81.24536764	46.59530846
172833	486898	4623768	99.84517816	71.1596156	59.95982307
172835	488931	4623766	120.1725789	84.38602356	86.31796898
172839	492906	4623763	78.76057685	64.00894216	44.83548496
172840	493905	4623748	388.7560582	314.5960491	231.8841881
172846	486929	4622803	35.5528445	23.05800318	17.87220147
172848	488926	4622811	67.53365199	25.31925791	26.66564175
172851	492944	4622775	119.2678549	102.8215939	75.74997965
172853	495921	4622796	241.101349	207.6109785	173.5904598
172856	486842	4621731	21.42772508	20.16641105	11.36524889
172857	487973	4621821	148.097569	104.2687306	69.17906342
172860	490880	4621797	148.9805023	114.1278813	85.94757206
172864	494887	4621746	114.8594214	86.82257955	68.50459025
172865	485925	4620807	74.43756528	60.72572972	46.39256329
172870	490904	4620764	99.84959748	88.99616983	83.31534654
172872	492943	4620736	95.54714635	80.79858856	67.80021559
172873	493941	4620753	21.6382213	9.92217836	6.82096429
172874	494952	4620768	33.88805172	17.85402132	15.75936514
172876	486885	4619791	9.279374977	6.387411856	3.639073903
172884	487908	4618801	211.3866482	135.4189841	94.8175699
172885	490938	4618736	68.96698389	49.53669701	34.84786856
172886	491912	4618760	29.92091281	23.00135422	17.55150418
172892	484910	4616780	20.89584955	24.83770681	24.61836396
172895	473942	4665807	69.87616669	61.35745208	74.04305214
250001	310872	4744802	307.1003288	318.2532243	374.7027883
250002	311896	4744883	242.3294243	316.6343484	257.0963098
250005	312883	4743851	370.1869592	642.4683935	480.6154286
250007	315923	4743761	602.1413407	752.6887069	772.7534369
250008	317855	4743804	56.76207578	95.04762248	43.86646191
250010	320792	4743638	285.0434417	338.4456474	325.4030643
250011	309756	4742833	316.1393622	384.2315596	427.9315929
250013	314036	4742743	147.1132461	294.1612022	289.4431926
250016	316881	4742781	151.3506729	257.7638264	299.8631056
250017	317784	4742755	347.7902447	409.8619636	439.5703625
250019	319906	4742794	684.22113	691.8858041	578.4934518
250021	311746	4741618	140.9649863	547.5530524	425.7101981
250022	312956	4741671	1058.409221	1317.907643	739.5082882
250023	313900	4741793	398.5993326	667.5802133	646.1564836
250025	317849	4741854	867.5861	724.9037468	856.6136204
250028	312979	4740794	367.8378322	503.1725682	293.3443467
250029	314016	4740721	560.9173714	646.5404133	819.8503338
250030	315911	4740851	1158.597341	1050.260063	1156.77936
250034	313986	4739790	401.1901696	445.6957989	431.5045695
250035	308968	4738698	154.3441787	162.588683	166.9081271
250037	312901	4738754	196.2713788	267.7494722	305.4306131
250039	315011	4738762	2060.203817	1812.110779	2137.617076
250042	309880	4737715	259.0981389	381.1148891	343.2829578
250043	311984	4737873	53.52772767	186.6920629	283.2066983
250044	312946	4737878	575.8360621	558.5742068	601.0729895
250046	317935	4737884	540.2878808	451.5028897	478.3054211
250048	307818	4736756	581.585529	519.4516392	504.3347334
250049	308892	4736689	367.4480072	475.2231203	523.7368219
250050	309886	4736759	227.1138044	256.6475428	228.9157975
250051	313901	4736753	857.3713931	652.9741085	716.9794797
250052	315915	4736803	360.2513999	392.7072166	481.8457436
250056	310866	4735833	235.2258264	465.5277869	388.2449489
250058	314002	4735838	256.6432474	285.3667219	305.8470893
250059	314983	4735754	465.3363968	520.6621878	544.6671025
250060	315906	4735781	195.2912743	157.9084701	220.4011118
