ID	PLOTS	X	Y	SetasIFN2	SetasIFN3	SetasIFN4	MaderaIFN23	MaderaIFN34	AguaIFN2	AguaIFN4	CarbonoIFN2	CarbonoIFN4
947	81893	418958	4619818	NA	NA	NA	2.459	0	0.256	0.418	0.588	-0.627
948	81895	420891	4619823	NA	NA	NA	0	0	0.684	0.467	-0.034	-0.364
929	81899	426908	4619771	NA	NA	NA	2.701	2.111	0.243	0.208	2.492	1.428
910	81909	413949	4618779	43.023	44.00098602	29.555	3.705	4.202	0.468	0.102	1.489	1.42
912	81910	414912	4618797	NA	NA	NA	0.586	0.266	0.273	0.12	0.389	0.15
922	81911	415913	4618835	46.399	41.04162866	28.178	3.577	3.351	0.331	0.182	1.313	1.016
923	81912	416912	4618841	NA	NA	NA	1.213	0.627	0.546	0.305	0.649	0.274
909	81913	417896	4618777	30.909	31.83731343	6.065	1.67	0.135	0.453	0.607	0.623	-1.577
925	81915	419925	4618864	NA	NA	NA	0	0	0.415	0.481	0.971	-1.824
924	81916	420912	4618859	37.04	50.84662976	18.828	2.256	0.256	0.622	0.581	1.119	-1.283
919	81918	423920	4618827	33.026	40.50049321	13.302	2.076	0.309	0.281	0.392	0.918	-1.585
920	81920	425877	4618829	NA	NA	NA	2.549	3.906	0.425	0.116	0.999	2.505
921	81923	428956	4618834	NA	NA	NA	3.36	1.439	0.172	0.202	1.729	-1.137
900	81930	414889	4617826	8.969	11.71725936	17.449	0.969	1.791	0.755	0.314	0.443	0.695
895	81931	416901	4617801	NA	NA	NA	0.497	0.754	0.591	0.279	0.378	0.406
898	81932	417955	4617811	NA	NA	NA	1.532	0.324	0.378	0.244	-0.479	-1.098
899	81939	424859	4617813	NA	NA	NA	0	0	0.349	0.462	0.926	-2.178
892	81943	428860	4617797	NA	NA	NA	4.268	2.967	0.099	0.102	0.252	0.794
865	81948	409933	4616755	NA	NA	NA	2.488	1.974	0.42	0.09	1.168	0.77
861	81951	412902	4616744	NA	NA	NA	0.161	0.345	0.745	0.177	0.085	0.213
870	81954	417866	4616769	NA	NA	NA	2.618	1.106	0.326	0.232	1.257	0.049
877	81955	419923	4616810	NA	NA	NA	0	0	0.484	0.346	0.256	-0.543
864	81957	421938	4616754	NA	NA	NA	2.928	0	0.352	0.154	1.051	-1.668
858	81976	416856	4615875	NA	NA	NA	1.342	1.341	0.602	0.223	-1.101	1.271
856	81979	420892	4615824	25.931	NA	17.772	1.404	0.36	0.308	0.226	-2.263	-0.461
857	81984	428926	4615831	21.372	35.38535563	25.181	3.791	4.659	0.159	0.074	-0.464	1.706
828	81988	409914	4614656	4.348	12.55674987	28.647	0.252	0.624	0.698	0.072	0.089	0.243
842	81989	410900	4614805	30.082	33.55631263	27.187	2.929	1.658	0.407	0.101	1.024	0.095
839	81992	413900	4614786	NA	NA	NA	1.978	0.559	0.102	0.117	2.653	-0.353
845	81994	415900	4614818	NA	NA	NA	2.701	2.389	0.058	0.069	3.235	2.28
843	82000	424908	4614807	NA	NA	NA	1.727	1.967	0.251	0.113	1.714	1.668
826	82007	406939	4613815	25.415	33.17351927	34.21	0.892	1.555	0.522	0.094	0.377	0.583
816	82010	409919	4613788	28.312	37.1336147	36.225	0.91	1.311	0.468	0.075	0.253	0.543
821	82019	418903	4613804	NA	NA	NA	1.444	0	0.366	0.342	0.399	-1.782
818	82021	420905	4613796	41.641	49.26061536	42.895	1.152	0.507	0.38	0.213	0.444	0.168
824	82022	421909	4613810	NA	NA	NA	0.785	0.685	0.537	0.162	0.355	0.411
825	82025	424909	4613813	37.453	38.90130113	27.425	3.119	3.068	0.238	0.187	1.118	1.255
1194	82030	431991	4630800	NA	NA	NA	7.219	1.986	0.292	0.575	1.139	-0.709
1196	82031	432949	4630802	NA	NA	NA	1.677	1.818	0.3	0.381	1.181	0.23
1195	82037	440926	4630801	NA	NA	NA	4.259	2.651	0.259	0.134	1.27	1.211
1197	82038	441912	4630813	NA	NA	NA	2.435	1.711	0.278	0.122	1.691	0.941
1175	82042	430961	4629816	NA	NA	NA	3.115	3.142	0.475	0.204	1.875	1.79
1157	82043	431985	4629727	NA	NA	NA	0.743	0.474	0.535	0.502	0.853	0.578
1161	82044	432962	4629759	NA	NA	NA	3.153	1.261	0.311	0.099	1.665	0.523
1165	82048	441925	4629783	NA	NA	NA	5.351	2.568	0.411	0.234	2.552	-1.666
1168	82049	442946	4629790	NA	NA	NA	1.818	3.077	0.517	0.094	2.132	4.029
1176	82050	443935	4629817	NA	NA	NA	1.634	2.47	0.313	0.116	1.581	3.182
1155	82051	429972	4628837	14.708	35.17108561	47.722	2.933	4.094	0.433	0.087	1.329	1.853
1141	82053	431878	4628771	NA	NA	NA	2.998	2.278	0.44	0.2	1.399	1.061
1142	82054	432944	4628771	NA	NA	NA	1.448	1.711	0.765	0.545	0.817	0.951
1125	82064	430949	4627803	NA	NA	NA	3.117	1.573	0.39	0.33	1.904	-0.343
1121	82065	431854	4627781	NA	NA	NA	4.488	5.081	0.328	0.112	0.326	1.933
1122	82071	441925	4627782	NA	NA	NA	1.967	1.844	0.572	0.32	2.129	1.457
1127	82072	442939	4627813	NA	NA	NA	0.217	0.359	0.143	0.173	0.187	0.377
1131	82073	444003	4627832	NA	NA	NA	1.581	1.559	0.418	0.124	2.188	1.743
1119	82075	448963	4627758	NA	NA	NA	0.433	0.343	0.858	0.698	0.255	0.143
1110	82080	431884	4626831	23.683	36.77231442	34.136	1.566	1.254	0.554	0.36	0.864	0.262
1090	82084	437927	4626758	NA	NA	NA	1.529	1.485	0.173	0.06	1.349	1.497
1113	82086	439887	4626852	NA	NA	NA	1.912	5.475	0.587	0.122	0.966	2.756
1093	82087	440901	4626773	NA	NA	NA	1.912	2.838	0.431	0.063	0.721	2.271
1085	82093	449981	4626697	NA	NA	NA	3.738	2.551	0.284	0.199	2.807	2.135
1076	82102	436918	4625808	NA	NA	NA	2.513	3.492	0.299	0.119	2.366	2.873
1065	82103	437930	4625775	NA	NA	NA	1.127	1.892	0.531	0.075	0.781	0.947
3398	82108	444867	4625841	NA	NA	NA	0.679	0.952	0.253	0.259	-1.249	0.898
1064	82112	449987	4625773	NA	NA	NA	2.419	3.492	0.262	0.171	2.069	-0.985
1061	82113	450965	4625760	NA	NA	NA	2.211	2.315	0.334	0.156	2.577	2.524
1055	82118	429955	4624803	NA	NA	NA	1.33	1.038	0.287	0.308	1.297	-0.2
1060	82121	432973	4624851	53.585	64.12397087	53.495	3.804	1.823	0.363	0.163	1.319	-1.002
1053	82130	444897	4624801	NA	NA	NA	1.296	1.683	0.849	0.696	0.692	0.946
1044	82134	448971	4624744	NA	NA	NA	1.269	2.332	0.571	0.304	1.566	2.554
1056	82136	451009	4624803	NA	NA	NA	3.432	8.264	0.186	0.127	-2.184	6.392
1043	82138	454960	4624732	NA	NA	NA	6.68	7.145	0.71	0.388	3.76	3.709
1040	82144	433912	4623822	42.458	60.87925278	58.065	3.73	3.502	0.412	0.093	1.807	1.3
1036	82145	435899	4623803	31.648	49.07297041	22.421	5.167	0.746	0.547	0.232	1.011	-1.832
1037	82146	436915	4623803	44.55	47.87253949	47.366	2.389	1.436	0.511	0.218	0.604	-0.238
1023	82152	446856	4623768	NA	NA	NA	0.716	1.022	0.311	0.183	1.154	1.2
1027	82153	447916	4623777	NA	NA	NA	1.464	3.067	0.249	0.051	1.989	3.434
1033	82157	455990	4623801	NA	NA	NA	4.767	8.782	0.651	0.432	2.252	3.674
1017	82158	430859	4622886	NA	NA	NA	6.37	2.635	0.554	0.251	2.663	-0.36
1015	82163	439918	4622864	NA	NA	NA	2.132	0.873	0.678	0.396	0.639	0.145
1002	82165	446901	4622760	NA	NA	NA	1.188	2.301	0.19	0.152	1.233	1.774
1011	82170	453933	4622827	NA	NA	NA	1.628	5.01	0.407	0.123	-3.637	3.716
1000	82171	455878	4622728	NA	NA	NA	1.922	2.547	0.49	0.36	1.111	1.23
977	82177	437912	4621724	37.75	36.10723743	26.35	2.149	2.665	0.431	0.219	1.03	1.005
993	82182	446973	4621823	NA	NA	NA	2.105	2.579	0.555	0.448	2.03	2.019
983	82185	449865	4621780	NA	NA	NA	1.127	1.518	0.306	0.233	1.267	1.741
975	82187	453999	4621680	NA	NA	NA	5.345	0.256	0.38	0.681	-4.989	-2.314
976	82188	454957	4621693	NA	NA	NA	1.087	2.975	0.262	0.068	1.51	3.347
969	82192	433896	4620802	22.13	53.40291302	26.136	8.056	6.392	0.383	0.144	1.118	2.262
962	82196	437926	4620786	NA	NA	NA	1.878	3.628	0.403	0.129	0.186	2.406
955	82205	452963	4620755	NA	NA	NA	2.292	1.67	0.582	0.266	0.822	0.645
934	82212	434988	4619781	NA	NA	NA	1.393	1.104	0.497	0.41	0.456	0.683
933	82213	435925	4619779	45.573	NA	0.502	0	0	0.419	0.443	-4.827	0.011
942	82220	444881	4619797	NA	NA	NA	1.482	2.575	0.111	0.052	1.957	2.821
926	82226	451821	4619707	NA	NA	NA	3.188	2.152	0.242	0.092	2.02	-0.798
944	82228	454948	4619809	NA	NA	NA	3.755	3.825	0.129	0.399	2.487	0.385
908	82232	432940	4618766	NA	NA	NA	0	0	0.173	0.119	-2.561	0
916	82233	433901	4618811	NA	NA	NA	0.428	1.003	0.515	0.409	-1.978	0.532
911	82244	451001	4618790	NA	NA	NA	1.389	1.637	0.462	0.161	0.751	0.517
918	82245	452895	4618825	33.244	37.81379246	48.15	2.724	1.412	0.319	0.625	0.232	-1.066
883	82256	442925	4617733	NA	NA	NA	1.645	0.798	0.124	0.208	2.636	-2.594
881	82259	445946	4617708	NA	NA	NA	1.477	2.703	0.097	0.05	1.695	2.701
896	82263	450974	4617802	NA	NA	NA	4.876	5.123	0.207	0.059	2.502	1.589
897	82265	454905	4617807	NA	NA	NA	2.125	3.096	0.271	0.188	0.373	1.061
859	82269	431922	4616729	NA	NA	NA	0	0.092	0.377	0.15	-0.26	0.164
871	82274	437877	4616775	NA	NA	NA	1.431	1.893	0.322	0.212	1.293	1.355
878	82277	441970	4616842	NA	NA	NA	2.02	1.526	0.156	0.192	-2.008	0.66
866	82279	443906	4616757	NA	NA	NA	1.996	0.949	0.063	0.052	1.929	0.897
875	82280	444857	4616791	NA	NA	NA	2.065	1.535	0.111	0.053	2.253	1.106
860	82281	447898	4616741	NA	NA	NA	2.417	3.315	0.151	0.126	1.778	1.666
3384	82290	441918	4615747	NA	NA	NA	2.718	4.712	0.295	0.115	1.037	1.556
831	82294	435875	4614758	NA	NA	NA	3.713	1.739	0.245	0.373	1.168	-1.844
844	82295	436905	4614817	NA	NA	NA	2.255	1.894	0.484	0.239	0.597	0.155
835	82296	438958	4614761	NA	NA	NA	3.092	2.211	0.456	0.169	0.921	0.68
837	82301	452907	4614772	NA	NA	NA	0.682	1.403	0.254	0.28	-3.131	0.817
808	82304	432862	4613731	NA	NA	NA	3.105	4.005	0.046	0.121	-4.338	1.902
823	82311	451887	4613807	NA	NA	NA	2.676	1.006	0.484	0.504	1.337	-0.928
820	82312	452925	4613798	NA	NA	NA	3.248	2.196	0.19	0.203	2.951	-0.5
817	82313	453955	4613792	NA	NA	NA	8.119	4.403	0.145	0.036	4.53	1.932
3392	82317	458881	4622758	NA	NA	NA	-0.007	2.013	0.283	0.744	-1.62	0.766
1001	82318	459907	4622728	NA	NA	NA	0.552	1.318	0.587	0.612	-0.102	0.45
995	82320	457867	4621829	NA	NA	NA	2.697	3.128	0.453	0.346	-0.813	1.084
964	82326	460912	4620794	NA	NA	NA	0	4.137	0.21	0.039	-2.194	4.21
972	82327	473871	4620818	NA	NA	NA	5.322	3.179	0.139	0.083	1.542	0.507
968	82331	477934	4620799	NA	NA	NA	1.736	0.21	0.449	0.252	0.76	-0.469
937	82332	456907	4619787	NA	NA	NA	3.242	0.851	0.206	0.562	1.097	-1.403
930	82333	457918	4619771	NA	NA	NA	1.205	0.64	0.467	0.321	-1.185	0.025
932	82334	458949	4619775	NA	NA	NA	17.071	2.263	0.91	0.466	4.466	-7.481
928	82338	471897	4619762	NA	NA	NA	5.188	2.913	0.173	0.078	2.46	-0.179
946	82340	475927	4619815	NA	NA	NA	3.185	2.603	0.288	0.239	0.974	0.291
927	82344	480931	4619754	NA	NA	NA	5.004	3.945	0.293	0.21	2.013	1.033
905	82345	456899	4618746	NA	NA	NA	2.81	2.883	0.251	0.095	1.239	0.916
906	82353	469914	4618754	NA	NA	NA	2.634	2.489	0.322	0.108	0.924	1.091
903	82354	470911	4618736	NA	NA	NA	3.132	2.811	0.118	0.06	1.58	0.88
887	82361	456888	4617762	NA	NA	NA	8.916	6.937	0.392	0.092	1.888	1.65
894	82362	457872	4617800	NA	NA	NA	2.83	1.548	0.123	0.044	1.765	0.986
891	82364	459902	4617796	NA	NA	NA	2.342	3.944	0.523	0.101	1.808	2.204
885	82365	461895	4617739	NA	NA	NA	3.094	3.008	0.648	0.56	-0.162	0.533
886	82366	462919	4617743	NA	NA	NA	2.064	3.154	0.156	0.137	1.551	1.264
888	82370	466916	4617773	NA	NA	NA	2.176	2.418	0.219	0.115	1.208	0.167
884	82374	470878	4617735	NA	NA	NA	2.139	1.722	0.754	0.276	1.163	-0.11
902	82375	471870	4617837	NA	NA	NA	2.338	2.029	0.234	0.078	1.106	0.681
893	82376	473923	4617797	NA	NA	NA	5.24	3.251	0.189	0.131	0.357	0.971
3387	82380	457869	4616854	NA	NA	NA	4.175	4.261	0.174	0.048	-3.187	3.408
868	82382	460897	4616766	NA	NA	NA	3.457	3.565	0.121	0.039	1.733	1.958
876	82384	462907	4616795	NA	NA	NA	1.048	1.107	0.304	0.359	0.825	-0.949
863	82385	463926	4616746	NA	NA	NA	2.755	3.46	0.284	0.079	1.826	2.451
873	82389	467919	4616787	NA	NA	NA	2.029	2.301	0.347	0.171	1.148	0.059
3385	82394	477933	4616800	NA	NA	NA	4.136	1.629	0.608	0.556	1.76	-1.566
862	82395	478913	4616745	11.358	42.68781645	59.988	7.462	4.032	0.655	0.206	2.992	1.337
855	82397	461896	4615798	NA	NA	NA	2.173	1.941	0.323	0.242	0.198	0.097
851	82398	462896	4615777	NA	NA	NA	1.743	2.234	0.258	0.128	0.657	0.773
849	82399	463900	4615764	NA	NA	NA	2.288	1.149	0.243	0.271	1.863	0.122
852	82402	467923	4615780	NA	NA	NA	1.989	1.23	0.604	0.356	1.244	-0.864
847	82403	468800	4615732	NA	NA	NA	3.399	3.296	0.223	0.153	1.312	1.037
848	82404	470904	4615762	NA	NA	NA	1.254	2.702	0.186	0.081	0.58	1.141
853	82405	471889	4615780	NA	NA	NA	3.746	1.148	0.242	0.227	1.908	-4.994
854	82406	472933	4615786	NA	NA	NA	2.846	3.794	0.448	0.375	-0.046	2.63
829	82413	462880	4614710	NA	NA	NA	3.484	0.639	0.627	0.268	0.77	0.012
838	82415	464880	4614784	NA	NA	NA	1.344	2.09	0.208	0.185	1.321	0.74
836	82416	465883	4614767	NA	NA	NA	3.938	4.322	0.195	0.097	1.199	1.168
833	82417	466882	4614760	NA	NA	NA	5.274	3.816	0.345	0.197	3.021	0.102
809	82425	459844	4613737	NA	NA	NA	3.766	6.002	0.134	0.049	2.264	2.871
810	82427	461865	4613742	NA	NA	NA	1.821	1.167	0.237	0.256	1.926	-0.448
815	82430	464900	4613787	NA	NA	NA	0.459	5.513	0.303	0.122	-6.799	3.689
813	82432	466797	4613763	NA	NA	NA	1.472	1.903	0.311	0.107	1.59	0.69
811	82438	472869	4613753	NA	NA	NA	1.271	1.332	0.476	0.097	0.704	0.23
755	82451	368893	4609806	22.763	20.92300124	18.136	3.719	2.984	0.063	0.041	1.001	0.714
740	82453	364980	4608807	29.633	22.81587244	24.64	3.552	1.719	0.259	0.108	1.368	-0.144
708	82461	368930	4606778	31.861	33.38941206	25.031	2.133	1.826	0.493	0.052	0.838	0.545
692	82467	372927	4605784	31.886	32.6574486	25.039	2.06	2.138	0.164	0.151	0.963	0.948
673	82468	368043	4604773	25.026	21.36501692	16.177	4.471	5.309	0.212	0.074	1.861	1.978
674	82469	370942	4604775	21.453	25.94995016	21.499	2.623	2	0.567	0.21	1.099	0.793
676	82470	371951	4604791	NA	NA	NA	1.845	2.621	0.211	0.106	1.006	1.138
665	82471	371907	4603765	31.793	23.85054577	11.523	7.076	6.304	0.192	0.075	3.239	2.453
650	82475	372904	4602787	NA	NA	NA	1.415	5.207	0.416	0.08	0.659	1.891
617	82481	366936	4598829	NA	NA	NA	1.015	1.664	0.404	0.27	0.661	0.743
616	82484	370970	4598808	28.549	26.12021912	19.629	1.471	2.598	0.421	0.062	0.838	1.102
606	82488	372941	4597778	21.141	22.21471247	25.174	2.066	2.335	0.152	0.115	0.885	0.832
598	82489	366895	4596790	15.596	19.01032702	21.227	1.708	2.164	0.23	0.06	0.793	0.857
593	82490	368917	4596741	13.875	14.73559772	17.917	0.432	0.806	0.275	0.155	0.212	0.344
595	82491	369941	4596767	32.45	28.0941208	28.676	1.379	1.443	0.307	0.052	0.712	0.52
603	82492	370958	4596825	25.411	16.7100898	17.032	4.415	5.212	0.199	0.072	1.782	1.365
582	82495	368875	4595775	18.887	19.32964076	23.183	3.19	1.904	0.129	0.072	1.436	-0.222
588	82497	370913	4595815	NA	NA	NA	2.986	5.381	0.411	0.123	1.998	2.824
790	82504	390916	4612743	5.403	24.90465795	31.634	0.581	1.455	0.456	0.06	0.274	0.623
795	82507	399908	4612790	2.268	23.64514049	35.08	1.8	2.651	0.232	0.058	0.848	0.985
781	82516	390935	4611786	35.278	45.49515772	31.084	1.474	1.868	0.375	0.247	0.9	0.921
782	82517	391918	4611789	10.78	29.50922948	25.022	1.696	2.801	0.425	0.063	0.909	1.059
779	82521	395938	4611784	9.301	19.1126465	31.914	1.523	2.89	0.6	0.051	0.556	1.31
749	82537	373930	4609783	2.695	4.463356234	6.229	0.351	0.197	0.427	0.498	0.124	0.1
753	82540	376959	4609803	2.332	14.81646462	16.936	0.31	0.616	0.367	0.462	0.135	0.238
748	82552	392913	4609774	NA	NA	NA	2.02	2.847	0.553	0.051	0.705	1.026
738	82559	373971	4608792	23.228	31.48158433	25.352	0.756	1.498	0.337	0.289	0.365	0.564
729	82566	390901	4608744	25.391	39.73163581	30.125	1.818	2.027	0.28	0.099	0.607	0.608
732	82574	400943	4608751	0.081	NA	24.896	0	0	0.502	0.272	-0.117	0.286
720	82578	378882	4607780	5.044	16.73196651	27.428	0.449	1.875	0.655	0.089	0.168	0.567
723	82579	379974	4607796	2.714	28.11486873	30.578	0.68	2.084	0.635	0.141	0.316	0.779
721	82581	386916	4607783	15.507	43.29988034	33.324	2.375	1.885	0.276	0.313	1.264	0.128
718	82583	390890	4607754	38.119	41.85920662	30.421	1.391	1.351	0.153	0.076	0.646	0.587
705	82594	377914	4606760	NA	NA	NA	16.343	8.486	0.262	0.054	6.482	0.886
702	82596	379943	4606744	32.575	35.0525595	21.273	2.003	3.045	0.442	0.108	0.954	1.159
712	82598	387923	4606796	11.534	34.73322806	33.502	1.207	3.837	0.517	0.117	0.418	1.123
694	82610	376951	4605792	23.259	30.59489368	25.553	0.653	0.578	0.567	0.107	0.219	0.211
695	82611	377906	4605793	18.671	22.22908658	12.156	4.809	7.509	0.286	0.064	-0.481	1.947
688	82616	395935	4605748	36.794	44.36131348	31.746	1.235	1.361	0.445	0.067	0.426	0.428
671	82622	373978	4604737	8.918	19.34092379	28.498	1.092	1.742	0.539	0.199	0.511	0.78
677	82630	392993	4604791	43.035	46.9799884	35.251	4.173	1.995	0.4	0.103	1.534	0.145
679	82633	395869	4604792	39.42	31.60387803	23.112	4.609	5.819	0.125	0.067	2.05	1.215
664	82638	375947	4603758	22	38.32400626	28.929	2.29	3.949	0.428	0.042	0.818	1.243
666	82643	393904	4603768	NA	NA	NA	1.916	2.102	0.285	0.079	1.379	1.484
647	82652	391945	4602742	NA	NA	NA	2.019	1.872	0.268	0.111	0.716	0.91
657	82654	394890	4602806	NA	NA	NA	1.71	2.782	0.559	0.129	0.863	1.418
642	82655	378946	4601793	37.482	37.94938871	29.662	2.251	1.934	0.355	0.122	0.742	0.535
640	82656	381906	4601783	38.958	34.46955222	24.023	4.774	5.774	0.395	0.165	1.952	1.466
644	82663	398923	4601803	NA	NA	NA	7.43	5.227	0.238	0.171	2.712	0.474
632	82666	379889	4600806	23.312	36.17957079	19.6	2.601	4.86	0.297	0.05	1.581	1.838
633	82670	384915	4600819	25.862	37.22862967	30.443	0.825	0.719	0.294	0.089	0.436	0.221
631	82672	391960	4600764	NA	NA	NA	3.141	2.012	0.172	0.147	1.434	0.901
620	82676	374005	4599730	0.993	7.145090689	12.804	0.138	0.503	0.626	0.369	0.108	0.312
622	82678	378939	4599745	33.995	38.86991461	28.361	1.661	3.521	0.221	0.079	0.587	1.57
627	82680	381876	4599791	22.026	29.29368283	28.66	0.525	0.55	0.49	0.125	0.222	0.162
605	82693	373990	4597774	21.53	31.09767378	28.142	1.015	2.483	0.515	0.14	0.57	1.594
604	82700	386918	4597743	NA	NA	NA	0.905	1.335	0.568	0.154	0.422	0.561
596	82702	373956	4596768	27.654	29.57796969	31.787	2.526	2.09	0.162	0.147	1.045	0.013
601	82706	380017	4596809	NA	NA	NA	2.621	1.299	0.146	0.13	1.38	0.301
600	82707	380923	4596806	NA	NA	NA	2.542	2.845	0.297	0.122	1.901	1.366
581	82717	380903	4595770	15.293	32.30575722	27.968	2.345	6.04	0.748	0.073	0.533	1.998
579	82718	381924	4595749	29.162	34.12596861	26.379	3.137	3.939	0.249	0.149	0.213	1.099
592	82719	384727	4595862	NA	NA	NA	1.86	6.045	0.532	0.129	0.786	2.239
590	82721	390780	4595835	NA	NA	NA	0.75	2.073	0.384	0.168	0.306	2.122
805	82722	401904	4612873	NA	NA	NA	2.297	0	0.19	0.122	0.466	-1.5
793	82732	414874	4612773	NA	NA	NA	2.016	2.565	0.204	0.105	2.234	2.363
797	82736	418938	4612815	NA	NA	NA	1.983	4.238	0.132	0.073	1.915	3.269
801	82737	420004	4612838	30.848	21.35184604	11.157	4.233	7.251	0.286	0.096	1.752	2.334
804	82740	422984	4612870	40.887	44.98637599	29.825	3.187	4.984	0.535	0.072	1.169	1.186
806	82744	426961	4612884	39.674	45.6990532	42.972	0.888	1.897	0.609	0.183	-0.123	0.495
798	82745	427948	4612824	24.146	29.40204509	27.951	2.973	2.016	0.322	0.165	1.123	-0.061
786	82752	410934	4611819	NA	NA	NA	1.081	1.209	0.498	0.161	0.729	0.806
784	82759	418890	4611806	31.626	22.38800088	16.48	4.04	4.703	0.069	0.072	2.181	2.215
785	82763	422951	4611817	NA	NA	NA	4.821	5.937	0.195	0.1	3.062	3.133
787	82765	424911	4611882	21.316	20.23094756	15.147	3.846	4.712	0.111	0.06	2.099	1.749
768	82769	402875	4610797	24.673	40.44025054	36.777	0.647	0.866	0.345	0.173	0.295	0.32
771	82774	412923	4610808	NA	NA	NA	1.988	1.623	0.135	0.083	2.58	1.991
772	82776	414875	4610812	NA	NA	NA	4.035	3.288	0.122	0.067	3.593	1.524
769	82779	419914	4610797	NA	NA	NA	3.994	4.683	0.13	0.063	2.182	2.113
762	82783	423934	4610765	NA	NA	NA	0.773	1.075	0.125	0.213	0.334	-0.202
757	82790	407901	4609817	3.476	3.848670075	12.87	0.228	0.317	0.775	0.085	0.106	0.182
752	82794	411908	4609801	35.248	35.28446618	13.493	2.514	4.964	0.163	0.055	2.182	3.046
746	82795	413839	4609717	NA	NA	NA	0.841	1.107	0.141	0.21	-3.775	0.396
751	82798	416918	4609799	40.517	37.39825059	20.727	2.019	3.392	0.448	0.124	0.956	1.444
747	82803	421965	4609752	38.818	35.35376655	23.865	2.322	3.479	0.42	0.116	0.867	1.08
754	82804	423919	4609805	30.157	30.17516641	20.078	1.808	1.917	0.295	0.167	0.645	0.604
759	82806	425933	4609855	38.832	33.43931678	19.145	2.435	3.248	0.487	0.14	1.148	0.997
730	82809	401855	4608744	40.501	43.23350161	27.24	3.104	3.905	0.255	0.046	1.281	1.589
743	82811	409941	4608831	26.94	39.40405676	37.022	0.938	0.928	0.45	0.143	0.462	0.427
741	82812	410922	4608815	39.377	43.052507	35.302	1.712	1.638	0.578	0.137	0.845	0.337
733	82815	413811	4608769	37.737	41.60379068	30.163	3.975	3.217	0.235	0.179	1.489	1.207
742	82819	418958	4608817	37.617	37.88338034	21.2	3.288	3.107	0.122	0.134	0.679	1.42
744	82822	422970	4608839	21.215	20.22600117	21.345	6.557	4.269	0.383	0.124	1.609	0.342
725	82829	411939	4607800	15.725	16.48943616	21.667	0.331	0.431	0.631	0.45	0.061	0.204
722	82830	412940	4607794	NA	NA	NA	1.532	2.56	0.447	0.106	1.586	2.69
726	82834	418885	4607820	41.155	49.02262036	40.806	1.167	2.361	0.255	0.263	-1.084	1.256
716	82840	410963	4606852	NA	NA	NA	3.94	3.71	0.089	0.061	4.403	3.704
714	82843	414920	4606808	30.376	32.14697846	30.414	2.57	1.622	0.13	0.094	1.088	-0.424
3382	82845	416951	4606735	NA	NA	NA	1.564	1.704	0.136	0.138	1.136	1.603
715	82848	421949	4606809	34.883	16.85143353	7.704	9.819	9.534	0.111	0.076	5.017	3.211
699	82859	414883	4605839	NA	NA	NA	2.195	1.417	0.409	0.096	1.547	-2.558
687	82862	417961	4605737	24.856	40.13624004	22.054	2.423	5.599	0.104	0.107	-1.93	2.183
698	82865	422890	4605810	NA	NA	NA	0.474	1.488	0.702	0.247	-0.266	0.972
672	82873	407962	4604759	NA	NA	NA	0.386	1.101	0.608	0.3	0.141	0.514
680	82874	410880	4604793	26.976	40.67806193	35.341	1.441	1.375	0.216	0.115	1.051	0.195
683	82876	412937	4604812	NA	NA	NA	1.437	1.927	0.314	0.063	1.312	1.448
682	82878	414872	4604801	NA	NA	NA	3.272	2.629	0.081	0.123	2.923	1.582
681	82880	420912	4604799	41.412	40.09833658	28.954	3.677	3.561	0.193	0.112	1.496	1.1
685	82883	425969	4604824	38.855	26.79400502	20.565	7.528	4.78	0.376	0.333	2.336	1.296
686	82885	427967	4604838	NA	NA	NA	9.728	4.073	0.337	0.195	3.583	-0.695
669	82889	404890	4603903	NA	NA	NA	0.674	0.669	0.84	0.107	0.303	0.388
3378	82903	423953	4603788	37.056	43.53759813	40.047	1.59	2.021	0.264	0.173	0.169	1.532
3380	82905	425981	4603845	NA	NA	NA	0.436	2.879	0.609	0.079	0.199	2.966
668	82906	427945	4603806	24.665	13.57863723	21.74	7.228	3.682	0.231	0.141	2.99	-2.171
655	82910	407987	4602804	NA	NA	NA	1.87	1.075	0.32	0.148	0.702	0.546
652	82913	410906	4602797	36.669	43.92392638	32.468	0.903	1.416	0.296	0.101	0.527	0.791
653	82914	411934	4602797	39.898	41.33306654	27.215	1.833	2.233	0.12	0.057	0.914	0.548
649	82916	413941	4602777	11.186	41.18995597	24.268	3.338	8.877	0.565	0.055	1.581	3.898
661	82918	421884	4602836	5.825	28.92657031	39.07	0.623	2.142	0.867	0.263	0.332	0.362
637	82923	405968	4601759	NA	NA	NA	0.187	0.273	0.714	0.34	-0.142	0.142
638	82925	408873	4601770	NA	NA	NA	0.507	0.908	0.679	0.224	0.177	0.554
639	82928	421925	4601772	32.932	36.91759744	25.795	4.012	2.437	0.297	0.079	1.701	1.121
630	82930	410895	4600742	39.506	34.91645678	15.852	7.087	6.08	0.443	0.056	2.27	1.656
629	82936	412900	4599804	NA	NA	NA	1.169	4.309	0.603	0.401	0.562	1.489
610	82940	401883	4598735	34.087	21.45969666	12.945	3.618	2.097	0.339	0.069	1.957	0.889
615	82941	409905	4598804	35.503	45.92314202	30.95	4.938	5.691	0.636	0.081	1.529	1.444
614	82945	416952	4598799	NA	NA	NA	1.972	2.386	0.337	0.059	0.676	0.645
